reviewerID,asin,overall
A15D6GAB00Q3KQ,B000GYI33Q,5.0
A4JP4T1F95D0A,0790742802,4.0
A76ADMDVFL52Z,B0009E32UW,5.0
A3LYYDGZJYT7R4,6303969070,5.0
A2HSM08XTMUKO3,B001L2ZSKS,4.0
A1M3NVR8A3O627,B001EXE2Y2,5.0
A3Q7ZXHEZBE4IJ,6305051089,3.0
A2AK7ZFKW08HID,B008WCP2KG,1.0
A1WIZ78S4T2AP2,B000244E2O,4.0
A8SS5YFQICR9W,B00008DDVU,5.0
A1QJEI2S15711P,B0001CNRLG,4.0
AYZV1PJP6NXPT,B0002I831S,4.0
A3FVFJ8D95E9KY,6304681526,5.0
A1JUYF5D6TFFHB,6304546335,5.0
A3QLAOOTFEHCJI,0792837614,5.0
A37CNC5QDZFGLS,6300213803,3.0
A8GP5U9H4PNOC,6305575762,4.0
A2J9COKR9JAZUQ,B0034G4P58,4.0
AM2PV53UX1JEQ,0783241038,4.0
A1YPVVTF19HPCT,B006C1S1DY,5.0
A3QLAOOTFEHCJI,6303995705,4.0
A3M2WW0PO34B94,B002P413IC,3.0
A228JH8V9Y700G,B000056V6T,5.0
A1W702WG1LC6R3,B00004RF88,4.0
ACVPIBUOT57YA,6302919568,4.0
A2M597GCCE1N2S,B00005JMQW,5.0
A2Q7DDB8S64BM5,0783219695,5.0
A2X3IT1PUWYMQY,B00006IUFV,1.0
A3NQU1649SH0Q4,6302685141,5.0
AUTBHG6070SL4,B0001906VI,2.0
A33Z8L75OXCP78,B0001EQHXO,4.0
A11XKY4EIU2KNR,6302174899,2.0
A10HMPPHWI3V0A,B000F5WR4W,4.0
A1143JP0YU6AYD,B000F9T70A,5.0
A1VSIIU1GWHM6N,6300247236,5.0
ABQUJ3Z6EP5GN,B000056T5E,5.0
AAA9VK0SBM22D,B00003CX8I,5.0
A3R339V9KN1W9H,6301016289,4.0
A3SFO2GSP5CVSM,6303473261,4.0
A23HNJR2KLL26O,6305090645,4.0
AF76AAXINSF5E,630339194X,5.0
A1J03J0HZ7KU5T,6304457286,2.0
A2FE4OK3UPRQDW,B005LAIIHG,4.0
AFBR53JLSHGNI,B008220AGC,4.0
A18G7GG53G2X8A,B002IKIHE6,3.0
A1IY4VCGHXJBL8,0790751186,5.0
A3DE1IYJGU5HPW,B0000633TZ,3.0
A3HN4OZBYVDTU6,6304819927,5.0
A27DHFFWMH042Y,1573306983,5.0
A2AK7ZFKW08HID,B008D1RD3A,5.0
A2NJO6YE954DBH,B00006FD9P,4.0
A2XVRCU5DQBULH,0783227094,2.0
A2R1HAXRNU0QX7,B001C46P2K,4.0
AV6QDP8Q0ONK4,B005GT3X68,5.0
A2RH7ARWQSUVQV,B0009P42U0,3.0
AQ990HW13DP08,B000LV6OTE,3.0
A2FA18B50XGXJX,B00003CXHJ,4.0
A2M1WDT2R9WZ4F,B009AF5OY8,5.0
AB1UMC7SB9D7Z,B000DBHX4M,4.0
A356TJCTCLDN89,079284632X,1.0
A29776Y281PUQU,0790731916,5.0
A34IBXM7E8CPWE,B002LMV7Q6,3.0
A3GN9I0UYV08LC,0792105907,3.0
A1NV6GA1B5B4J8,B008OGIPJA,5.0
A1MX6D3JK6IKDW,B000005QHG,5.0
AIRQJLZRQWJ2M,B003ES5JDI,5.0
A2KP1SXTMHK8ZO,1424810248,5.0
AKJHHD5VEH7VG,B008JFUQ16,3.0
A2BVCT2MPS6LHI,6300269329,5.0
A234PK90SOCFSF,6302969778,4.0
A2VRVP4J1K3PL5,B002DHACSS,3.0
A1X12F0KC8GY6M,B00005JNPY,5.0
AMK5M14G3J6KR,B000EXDSCU,5.0
A24F1UX8ZT5IXY,B005LAIHKY,2.0
A971AEJ4T7QMU,B00BEIYNIW,3.0
A9KAY47NCPQS,0780619439,5.0
A5PGWNEDELGXS,B000089RT0,4.0
A3G515RA5ZXR3B,B00005JCCC,4.0
A2L5UNYTMUSGIT,6301920341,3.0
AGZVS6M8XJGN6,6302510015,3.0
AVKHYC2D7MD56,0792845684,5.0
A2LJKDPRVR907S,B00005JLF3,5.0
A1YAT7XJ5HP9SD,B00005R24H,4.0
A3TYC8T6W81DDB,B0021L8V2A,2.0
ABQUJ3Z6EP5GN,B008220BLG,5.0
A2GPEV42IO41CI,6302413737,5.0
A1YQ6QB2127AJ4,0792839676,5.0
A3AVJCB1ZD6ZY5,B000C20VU0,4.0
A2T6T8JBP9DVCG,0783223218,5.0
ABLLTTM3XCM2Q,6302409829,5.0
A38N7SFDOB3MR3,B000ARFPNK,5.0
A2VMB0HFQLVJBP,B00000AOAH,4.0
A1DOEL69Z9KQTV,B005FITIDC,5.0
A2CT2SA6KFE8GC,B00004CMOL,4.0
A3EK4NS9CMXC7W,B008JFUUIA,5.0
A1DD15RXIXWENM,B004IS1URC,4.0
A3P8X8MUTDSZ5G,6304613113,5.0
A143O79A5RFJV7,0793906091,2.0
A1JP0A6X4O036F,B00008AOWR,4.0
A2IBUZECB34CMS,B00005JKEC,5.0
AJKWF4W7QD4NS,6301179544,4.0
ASZF7WUX7Z1X8,B008220AGC,5.0
ADFBGM9V33AGW,B00CYQXGMW,5.0
A38QB3XK8MTMBH,B000BPL2EM,5.0
A3I7WN805F3WZD,B008G33O0G,4.0
A3TFFSO47Z3BX8,0792151712,5.0
A27FP0S5QH7GNE,B00009VRF0,5.0
A3C6CZC2JP67VK,B000A2IPQY,4.0
A370Z6I5GBWU44,B000F1IQNC,5.0
A3GRN6J64F2C3X,B003FBNJ4U,5.0
AJKWF4W7QD4NS,B003ES5JEC,3.0
A3TETPLQ10E0Y9,B000EBFLHC,5.0
A2V3P1XE33NYC3,B000065KH2,5.0
A2DB22MRLKXUT4,6300989003,4.0
A16QODENBJVUI1,6304178352,5.0
A3TOWW58YG50D2,6303212263,4.0
A1LACH6MLQWZ,B000OVLBGC,5.0
A1DMYUSXX77JEW,B00006AL1D,5.0
AAW58LG72PG7I,B000AVFLX0,5.0
A1T4JEK323BYYO,B000H5TH0W,5.0
A25KKXUQQ0OLWB,B000VY1EYG,4.0
A1XX5797TIZT5Q,6301562941,3.0
A21867QMJHIKVN,B00004XPPG,5.0
A1PTBXZG04GT29,B004HO6HXY,5.0
AKUIYX3PU2PJL,B004EQAVFU,5.0
A2G4MGVWR20OOI,1559408758,5.0
A2PK64OVZA1U8Z,B005LAIIMG,5.0
AC93F50L9T19N,0783233582,5.0
ACI6PES94KAM6,B004YM6JLO,3.0
A1X21GIGSW7QG0,B0018M6J6I,5.0
A1655SGPPUUCRP,B0000VD02Y,5.0
A3FDEI5P21XX6S,B001FES0JI,4.0
A10ODC971MDHV8,0792833260,5.0
A2LD9WEWWH4WCP,B000K7VHPU,5.0
A3UJUVPDP4XF3B,B000062XH9,4.0
A81500U5QSKGK,6300215849,5.0
A19ZXK9HHVRV1X,B00006JMQ4,3.0
A14JTRQUNRNJZP,6305365121,4.0
A18ZM0DL1MWZQ0,0788832182,5.0
AYWSFRCIMOAYE,B0019X3YWS,2.0
A1PKEOMVR3LKVU,B00004RERP,5.0
A1JVOV54H4ZVFC,B0009FU0ZQ,5.0
ACJT8MUC0LRF0,B005DDN51A,5.0
AYB3CG5IVMTSN,B00005QAQD,4.0
A1GLYYFZG2W6P7,6304509405,4.0
A1M0YAZ6JV488Z,B0002I84DA,3.0
AERNX3TYZO7KM,B00005Y1NF,5.0
A1TT5T47AVDDBM,6302922917,4.0
A2R1HAXRNU0QX7,B006PTL1GC,3.0
A2582KMXLK2P06,B001CFEC2O,4.0
A2NACIQH1P8J01,0767824571,5.0
A13121MN9TKNGR,B00005JOHI,4.0
AE9GUE3HHOX3U,B0006SGYL0,2.0
A3OXHLG6DIBRW8,B0021L8UXA,4.0
A1M9DQDGE07Q0U,6301967933,4.0
A1FF2PLA84KNAE,B009934S5M,5.0
A39CX0EE4BZCZC,630196697X,4.0
A3KFOUVQBIIL6Z,B000AYEL10,1.0
A2GVJ83F092MIS,6302168465,5.0
A1A3ZFTFW2SY1M,B00FPVGWY2,3.0
A2RN2AO4BE6F4K,B00005O5CM,4.0
AUWTWR2XHCI2I,B005LAII62,4.0
A3S87ZOPB3UM9N,B00005JLZN,5.0
AN9J46667D80O,6305169187,1.0
A2LBUZACHWT0UO,B00466HN7M,4.0
AKZ0VCSGG1YIS,630430840X,4.0
A3QZRCZWDN5ZFV,B004X1Z14C,5.0
A6AOLZK82A67C,B0000C2IQB,5.0
A139ZF7CJVVTJU,B00005JPL5,3.0
ASZF7WUX7Z1X8,B00DL46ZN8,5.0
A37UVD1ML4WIMJ,0782002064,5.0
A36TS3FBEXCC40,B0030E5NJ6,4.0
A16IMMGL2T8JQ1,B00005RHGK,1.0
A21ZVT20N5WNPU,B002NUULQI,5.0
A1OOMSOB6SNMNJ,B00BEIYHO2,5.0
A1B350OHYHQTGX,0792165020,4.0
A17DHFD2XQV4ZY,0784011141,5.0
A3G1PR7H69ETR,B000A6CLKQ,1.0
A115PTPI0NSLFG,0792843886,4.0
AQP1VPK16SVWM,078401003X,5.0
ANIMV3SPDD8SH,079073155X,3.0
A3UFCUDVASHZFU,6305492247,4.0
A18S3W50UXM5FW,0767802519,3.0
AIW2B5CZEUTS5,6300214087,3.0
A2KP1SXTMHK8ZO,6304119089,5.0
AZ8XSDMIX04VJ,0783230478,5.0
A2XRZV63X79YSJ,B00005Y6XJ,4.0
A1KZQ5DIX0YUE1,B005LAJ22Q,5.0
A32S29JRXRDMUL,B0011HOEY4,4.0
A3COPYIXRHVC47,0792151712,5.0
A1V666Y9QXUUWP,B00DJYJWVW,5.0
A1K3NQAO49LXL2,0783241542,5.0
A551XY0L7WQXU,B00009PY45,1.0
A11C43I615R52G,B001FB4VZ8,5.0
A2I6727D2O1OUY,B00687XNVM,2.0
A169HP6BTTXXXQ,B00005JLT5,5.0
A16CZRQL23NOIW,6302177448,5.0
A2C21DQ4FQARGV,B00DJYK1XU,5.0
ACZ94JB8BFMJ9,B0002XNSYU,5.0
AR6D5DUY1G6FQ,B0001S6AQE,5.0
A35PRTXTXU9EZF,6303257267,5.0
A3QLAOOTFEHCJI,B005ND87UY,4.0
A38X3820MO0TAN,B00H9KKGTO,2.0
A3DY36P6LZXVNL,0783228031,4.0
A3PERVDBNCQJQV,B000009O8A,4.0
A12X2J7AVZ04IQ,B00005V4XE,5.0
A35ZK3M8L9JUPX,6302555337,5.0
A2A736XI0RBXC2,B004EPZ0BG,5.0
A1J2931UBBJPXM,0790736365,4.0
A126KX6FVI4T66,B000JBWWPG,3.0
A1QFQ9SQZVGUK4,6302428122,5.0
A3VLX5Z090RQ0V,B000JFY05W,2.0
AQ01Q3070LT29,0767818040,5.0
A2YP1HYB6Q0JEQ,6302037123,5.0
A3AJSON8SXXBX5,B00B96TGQS,5.0
A3L5965NY9SJAX,B0000TANUI,5.0
A30TQET02FLSUX,B003L20IHE,4.0
A1C2I5LZIFDHIQ,6301589025,4.0
A4JP4T1F95D0A,B00005JO1R,4.0
A27VMEB55OY9LS,B00005NKCQ,5.0
A1FJ4WAOIDPEF4,B002ZG99B8,3.0
A3L61G6N7AT8N2,B0000694YT,1.0
A2E0CB9F9BMXUJ,B00005JM0B,3.0
A97TYP2NJSJNC,B004EPZ070,3.0
A2QA8F87X8REG9,B002ZG98R8,5.0
A6FIW5DREWU28,630021656X,3.0
A2YZFIN86FPK0S,6300214087,3.0
A82LIVYSX6WZ9,B00003CXWU,4.0
A2R6RA8FRBS608,B00080ZG10,5.0
A2O7P0578BBFBB,B000ATQYUQ,2.0
A315K47GRB024C,6301986156,5.0
A1QRR06UY3LI9G,B006X0ZN3K,4.0
A1O5U8J2UCFOD6,1404983082,5.0
A3QLAOOTFEHCJI,B007REV4LQ,4.0
A2EDZH51XHFA9B,B0006ZXJ2U,3.0
A39BNX3RKYTVE8,0767821505,5.0
A329EKM2Y50147,B005LOBWA2,5.0
AQZH7YTWQPOBE,B00180OU7U,3.0
A2RKI7RPP5CJMG,B00005JPL5,4.0
A1FY8NOC0ZQ3LI,B00003CY5A,5.0
A19ZXK9HHVRV1X,B00003CXRA,3.0
AOVJYIUATQKR5,0767836324,2.0
A2UQIIJ2CD8REE,6304509103,3.0
A1C0PHJN6AUZT6,B000JYW5DM,5.0
A86R2KZIFHKLB,B00005JPNO,4.0
AHCVWPLA1O4X8,B00005U8QN,4.0
A27IM95K2U31OU,6303094910,5.0
A1IFJ850ISU3CJ,079283366X,5.0
A3BJ241JWY6B9S,B00005MKOL,5.0
A1HOYTUOVN6JFC,B003Y5H524,5.0
A33PNAQ33DGBJG,B00005RRJZ,5.0
A3NM1MT3Q2FHXV,6300248569,5.0
A2JZ2MVZA172D3,0767823990,4.0
A17BUUBOU0598B,B0010YVCAM,2.0
A10C5CJK1YKGV0,B0002V7TNI,5.0
A10L8O1ZMUIMR2,0790705141,3.0
A3EOHYIHQM3KK,079284615X,4.0
AVQ4CY0QZDVBR,B000NIVJF4,4.0
A7DAL9PK7F4M1,B00HRCATDW,1.0
A2CT2SA6KFE8GC,6301773403,4.0
A11J6CFP5DCBTE,B00001W9FY,5.0
A13QA4BGFWZ2OA,B0013FZUP6,3.0
ATK3QFC6L1318,B002ZG997C,5.0
A1J2931UBBJPXM,B0000040DS,5.0
A3BJCXDLXIGANI,6303364705,5.0
A2B8DJ0CKN9FAO,6304459661,5.0
A220FJEQNGMSRN,630251004X,4.0
A2ZE73RFY0GD3K,B0001NECQE,4.0
A2K4HN6EECBNR3,B00003CXRP,5.0
A328S9RN3U5M68,B0031DDG9U,5.0
A2TAZD2D4EBUAV,B00065GVIO,3.0
A3W2ES4B9C5V3A,6302363098,5.0
A3USRUCHAOC3MT,6303109950,5.0
A3C6X0DAM87GN4,B00003CXDI,4.0
ADPB8S493PYGE,B00000JQSJ,5.0
A2KBEW2GOSLS3X,0783226799,5.0
A17GPKMH59TVTW,B001GP5TMW,5.0
A1CPHQWW51G0YG,B00001IVFE,3.0
AZ2YLC0GWTAH2,B0000DIJOW,5.0
AEPJYN0NAX9N4,0790731886,5.0
A27MOT4ZIUAKIW,B000BPK2IY,3.0
A22GBH86L94L0I,1573623903,5.0
A1B11XEB5LUCUF,B00005NKSD,3.0
AQRNI6QDWMWHL,6300274268,5.0
A2JYX71YHYERFN,B0058YPKIA,5.0
A1I7GHG2XNYO3J,0790736101,5.0
A1V176RDEFNDXO,B001LRJH0K,4.0
A3UPYGJKZ0XTU4,B00000IYRJ,4.0
AWRI7CKFTYJ7P,6302510007,5.0
AVF60NZ99H9D5,630229648X,1.0
A32MF1KTDEM1JB,6304970447,4.0
A1FXZ7D3Y1YY2L,6303103081,4.0
A2B73CL3QSYWLB,6301045750,5.0
ADWQPR0LJD4J,6300182975,4.0
A1WR12AC35R3K6,B004A8ZWVK,5.0
A2FT7XIQYANN87,0783215088,5.0
A9Q28YTLYREO7,6300989011,3.0
A2XAGLR8VDOU6T,B00005JLEX,5.0
A197TKJGP4TX69,B00AZMFO6I,5.0
A126KX6FVI4T66,B00003CXLV,3.0
A3Q4XAQXKKV6V,0792838416,3.0
AAIL33CYCT47J,B0002PYS7Y,5.0
A27MOT4ZIUAKIW,B00003CXND,2.0
A1KWTBNLAEEU8J,0790705141,5.0
A2BHRZHZONOXSU,B002XMGGJM,4.0
A3FUBUJAIGM87T,1564427811,1.0
APUHDIL2CEI3C,6303102484,5.0
A2D1ZQEFS1NBH2,B003Y5H5FG,2.0
A383UPUHY7V0V1,B002U0KHNS,5.0
A18758S1PUYIDT,B005NKIPUY,4.0
A218J58CFFQOPW,B0015LPRZQ,4.0
AHABFECTNE15I,B000J4QWM2,4.0
A1DL26NTQE8WAX,B005LAII8K,4.0
A331OF34UX4Y1K,0792842081,4.0
A11XMA7OKXV0CZ,B000V4UH08,5.0
A23QV4QCY57EES,6302682622,4.0
A1VP6NJPWF7IGV,B00005K3OT,5.0
A35VG5NCAWKUI,B000YDZPZS,5.0
A1PQ7T604TOLIP,B000JJ3Y78,5.0
A1Q34X6FQO3WDB,6303212263,5.0
A4P6L70CMU02E,079215455X,3.0
AJUT5IQDSDU6J,B00023BLXK,5.0
A1E2POEKKLNLD9,B00005JN2Z,4.0
A1R48YO4NJHPNP,B000068DBE,5.0
A1C7DTTCSMHPUQ,B003L20ICE,1.0
A3HLW3G0TA8GX1,B004EPYZU8,4.0
A1YHYWSQKVUNOR,6300182320,5.0
A27L5L6I7OSV5B,B007R6D74G,3.0
A1QMN8SJYRREMT,B003TO541O,5.0
AQ01Q3070LT29,6301376757,4.0
A3SYMLB8JSW5VD,B00007CVTH,2.0
APXLXD07LKE90,B0000DKDUR,5.0
A2FG2CHD3RFHYN,B005WL3QBW,4.0
A16CZRQL23NOIW,6303449050,5.0
A18CRS4FLVH5YW,0767849493,4.0
A3Q4XAQXKKV6V,B0002CX1M0,3.0
AHT5O4W799XRN,6303398480,5.0
ANCJ0F675T25Z,B00GEKO51U,5.0
AQP1VPK16SVWM,0790743132,5.0
A23VTC6VKNFZVE,6303829406,5.0
AI5XPE6P5TSMK,0793960398,5.0
A3AXEVEAY02DK5,6304438230,4.0
A1WYIDGR8ZG21X,6300984869,5.0
A3O6Q8OZ2IZV90,6305034397,3.0
A1FELVXDM22O3K,B000SAGGS2,2.0
A2ACBKGKN0M09R,B005LAIISA,4.0
A25NULQTBLOZDP,B00005JPCF,5.0
A3929TSRPOQWVM,B00020SK1Y,5.0
AVIV26F6YMTT8,B001LPWGBY,4.0
A1QAZTE8GMGQQI,6304383177,5.0
A3BD8STGDN1RT8,6304233639,1.0
A3AB4DLKEWA7FN,0792839676,5.0
A38T0YN4VC4ZIE,B0009X763C,5.0
AUV0BR1PZ7F42,6305831661,3.0
A2FEJIORC1MBG3,B006IW8DJE,4.0
AKT39LK1YS658,B000VZADR4,3.0
AUJEF31CXWTCQ,B00005JPTK,5.0
A26HDM444XEZ8J,B000GCFO08,1.0
APZC5PRJVM0PY,B001BEK86K,1.0
A1GT4POD4MSEST,B00001QEE2,1.0
AKUIYX3PU2PJL,B002ZG97YM,5.0
AMA6SPA2A43JH,B000FUTV64,4.0
AY6A8KPYCE6B0,630150528X,5.0
A33FA68V0NCM5E,B00003CXKJ,3.0
A30LMTLC9XVWKJ,6301798139,5.0
A3H6P6JIOKELT6,B000NA6CP4,5.0
A39IQR42BQYFG1,B002U0KHNS,3.0
A18758S1PUYIDT,6300214826,4.0
A3MCEFHHX3IXJ5,B000N3SSBW,4.0
A84Z6XUMGRMJ1,B00008EY9G,5.0
A3KUP8IQ3JMS0P,B0006U3U74,2.0
A23W55M32D2AC,B005LAII1W,3.0
A169TLPFU3XZZF,B0048LPRCS,5.0
A3Q04XXGGED746,B003BJO8Q4,5.0
A3FY3H6F4249E0,B0036WSW8G,5.0
APIW11UEPKIC2,B000005QH3,4.0
A3R90OGE1EACZE,B00000F4ZY,5.0
AIN73XQ0LYBTF,0800130944,5.0
A1WUMTJOASEL5F,6303152821,4.0
A1F4A6691H5Z71,6301967119,2.0
ABO2ZI2Y5DQ9T,B001HN69C2,3.0
ANDZE55NWPLE5,6300248100,5.0
A457S8SW690NM,0783239408,2.0
A3RN5W5IWPMKHD,B00114XLYQ,5.0
A1Y87E22UVYCE6,B00001W0F7,5.0
AV3DZX3NU7NWU,B000LC4ZDK,5.0
A2SOOLQ1YRNPC0,B003L20ICE,2.0
A26A8T38C2GQD7,6304779607,5.0
AGZVS6M8XJGN6,0790752387,3.0
A335GUD1YBS31U,6304925131,5.0
A2GBBDNZLYC4A9,B00003CX43,3.0
A26NMTIHEUM65Z,B000BUFCJS,4.0
A1ORZ2ZH5MIZCG,0767827678,5.0
A2NJO6YE954DBH,B000AYQOA6,5.0
AL0FT3LR33YRJ,B00004RF9H,5.0
A2W8C6B03IYGDA,B000Q6GUJS,5.0
A16LA773BG7X66,B0034G4OVS,1.0
A141HP4LYPWMSR,079073608X,3.0
A106YXO3EHVD3J,6305784078,4.0
AVD0FQGZ6C0YX,B003Y5H5FG,2.0
A2M1N8G4W4END8,B0015U0QWG,4.0
AM09L0X6NO8L8,B004EPYZT4,4.0
A1FNW6H983I87V,6302168465,5.0
A1J2931UBBJPXM,0790748754,2.0
A461VTLW9G9YB,6300184269,5.0
APBB297H3ZA5E,B002VECMB8,4.0
ACO20QL72D1E6,6301965876,5.0
A15TGEV8WM84JV,0788811355,3.0
A373SQGOF9JCL0,B005LAIIMG,5.0
A2GPEV42IO41CI,B00DS7F6RY,2.0
A1HMNDO4IUFB0P,B001PR0Y4O,4.0
A3T0OTH5072YRE,076780922X,5.0
A2NMJJV2KTQ9Y5,B00000IQW5,3.0
A1BWHXTFOVF9CY,6302507596,4.0
A1QW1D1SCXFYG7,0790749475,4.0
AN9TN8MW629JS,B000003KCU,5.0
A2GPN2VKS8E77C,B000HWZ4B6,5.0
A376UHS8GODI8W,B000MNP2K8,3.0
A2Z0A3DOG0EVTY,B00005JM2Y,5.0
A2A8J1N23BUM70,B005LAIHAY,5.0
A1EBJ93E1T50RT,076780192X,4.0
A2D7NX9ZYBJZ13,0790731533,5.0
A2Y55P7L3NFZ2F,6305063508,5.0
A34PAZQ73SL163,B0007Y08I8,5.0
A3Q1FVRV0CRYTH,B00003CXOY,5.0
AIFXFHO2N9WJB,B00275EHFU,2.0
A1OF3ZHWTYFQFZ,B0001MDP36,5.0
A1UNJ46NSB352E,B001F2U72S,4.0
A3QIW6ULPIPM2V,B000GRUQJW,4.0
AAJ1IYOUIHWF,6302380294,4.0
AZCXW7VEVD9MC,6300214222,5.0
A3J9EDQU9OVL1D,B0001DMW9S,5.0
A132ETQPMHQ585,B001GKJ2DE,5.0
A25FDX17O3QKLT,B0007R4T3U,5.0
AAKGTWGAFT1LQ,079213690X,5.0
A4YLFRSBBC3RZ,6300216500,5.0
A36F1MDLGGA0RN,6302800420,5.0
A216NLPTKDIUVU,6304819927,5.0
AWG1LIHKVGMN4,6304443307,5.0
ATOUXR3SKN2FZ,630228757X,1.0
A22VNXHU6IZ5MT,B000BOH90O,5.0
A1MNUAXPWP8BUJ,B0006ZXJ3O,5.0
A3VLX5Z090RQ0V,B00005JN4H,3.0
A6J7GN6ZOR085,0784011168,5.0
A3BOUPGDLG7QPP,B00009ZY9E,5.0
A5DIAZ5GT3MC,1573628131,1.0
ANCOMAI0I7LVG,B001RVPOPW,3.0
AQ0EO10KTRJ4V,B0068RHSCW,3.0
A328S9RN3U5M68,B000MMN6YS,4.0
A1B7W6422XVCR7,B000A7Q2I2,5.0
AYXXTMCU42P4Z,B000YOX3HE,4.0
AN34KJZFR4NAE,0782010679,5.0
A28GBLQSNZ8CJF,B002R0EIVI,5.0
A2DSXA1E02C86D,B00005JLO8,2.0
A1SP38JKYFFVJS,B00009ATIX,1.0
A2UM70SXX6TY30,B0001L3LUO,4.0
A175GIISFGGO31,1558908242,5.0
ADKKDZGDVEVWZ,6301942655,5.0
A2NC6YE0ZYF5IF,6302453232,5.0
A3PWF2AQ5XYALW,6300262731,3.0
AM7ANYKNPD1LJ,B000YQAMZ8,4.0
A3EVSZSUWFBCXP,B008PUI1EY,4.0
A4FXQA8HP1JHA,B00005JNJV,5.0
A20LY8E9NGYA4M,6304510861,3.0
ACTEAPEPGDV8G,6305962987,5.0
A2QR035HCPBSLC,B000V86OKG,5.0
A1BATHNY2QAZI2,B005LAIH54,3.0
A15U64VGUV6RBF,B0007P0XBO,5.0
ARFCORBCTKX1J,B005LAIIHG,5.0
A2N4E0RILLFQML,B00004U9WQ,4.0
A3PFFCPQKVU42C,B002V3HT2G,5.0
A2NJO6YE954DBH,B00007G1YQ,3.0
A204ENHSMDNIKA,B005LAIH2C,1.0
A27E8WBZPYJX87,B00004WI6H,5.0
AB1UMC7SB9D7Z,B00005JOYL,2.0
A22RY8N8CNDF3A,B003IHUI0O,3.0
A39CX0EE4BZCZC,0792836545,4.0
A4C2WOB4190NW,B0026ZQBK0,5.0
A1J2UGC38701D2,B002RUNJCW,3.0
A2WL02ENWFU9PM,B0002X8U4I,4.0
A3DI1ZY8MNEAR5,B00005JMZK,5.0
A2ZW2ZE26SN1YP,B000BJ7BCA,5.0
A39CX0EE4BZCZC,630325733X,3.0
A3MC9DGCDBXT18,B004KDYR5W,5.0
A3N5XIM9R2OQH0,B0014E29UA,4.0
AMYW43AHO16SS,6301967909,2.0
A2UX5ABICURKL5,6301982746,5.0
A2Q5Y2EMS6KDWI,630310374X,5.0
A223UJ9MON2Y8N,6303047564,4.0
A3W2CZIHNO7785,B000P6YNSO,2.0
A2EKSOLTKBGWTK,B000YAA2SQ,4.0
A16XRPF40679KG,B002KCO6QA,5.0
A370Z6I5GBWU44,B005LAIHYU,5.0
A30TQET02FLSUX,B0041KKYEM,3.0
A1D2C0WDCSHUWZ,B000K7VHOG,4.0
A2H4BZZWO6ZJ1D,0790736918,5.0
AUISG9VPOKYXT,B00003CXMY,5.0
A7Y6AVS576M03,B001GCUO5M,5.0
A60PQSFWSQK8K,B00127R2XI,3.0
A2B73CL3QSYWLB,B000VXWX7E,4.0
A2GGB5O6W6D8QN,B000BCCAEQ,5.0
AS2SJP1G389FE,B000VKL6T8,5.0
AOG975LXYLX3D,B0009OUB06,5.0
A1P5H3XSXI2Y25,0782002064,5.0
A1JUYF5D6TFFHB,6301696751,5.0
A2809U2S14N0K1,B00BEIYHO2,4.0
A3M7VAYKYYHEAX,B0067EKYAY,5.0
A19VMQDCB4HZ9P,B0009ETCUQ,4.0
A1ZU55TM45Y2R8,B00005JO28,1.0
A1LPUD5YTDY7IT,0790732238,4.0
A3AHHBK4DOI6XZ,6303521436,5.0
A10KVORU2FMSOG,B00006IUFZ,3.0
A2ODBHT4URXVXQ,B00005NYFS,4.0
A1YB29BIDULEYE,B00008WJEZ,5.0
A2RG6V2HH02U0M,6302548195,5.0
A3RB6NQOLOBXYD,B000VKL6Z2,2.0
A3RXVNCGJYY0N1,B000AM4PEK,5.0
A1COW0UIB5HA9J,0783234287,5.0
AUSB3KWILAFIO,B000MMN6YS,5.0
A2ZZAPED8DHL07,B00005JNS0,5.0
A1SFQCL5PD7Z9J,6303038913,5.0
A2DMKK8EY485KF,0767832248,5.0
A2FV3ED7UX8L3E,B00CIXVAN8,5.0
A3DNRPAJUCE30Q,B00BEIYOHC,4.0
A2V0IY5POWFCWP,B0064NLQYG,5.0
A1Q0AQ2HVNSYYW,630368680X,4.0
A2W8GURWX2CGQ6,B00006SFL7,5.0
AUTBHG6070SL4,B002C6VMIY,5.0
A3Q6TBXAHLJJ0Q,B00005JKWI,5.0
AL2731M766SKG,B0000AQS0F,5.0
A34MNND2ITVQ13,B00023P4HY,4.0
A16XRPF40679KG,B0007R4SVI,2.0
A13FBJ5DU6PJRK,B00009WVM1,5.0
AKNLBURYJGSMD,6304402929,5.0
AGEIT17HENDIS,B00005JPOE,4.0
A16CZRQL23NOIW,B000EHSVV4,5.0
A2Q2UE3M5XTN5D,0792164962,4.0
A34VV92TSLC37R,B000AM4P9K,3.0
A19ZXK9HHVRV1X,B002935GMS,2.0
A2X9AXCWH4MT4I,B0000D9Y62,5.0
A2XVA2OGDYKKD,B004F88IGQ,2.0
A1BAU33PV3HMK7,B00007JZUP,1.0
A13IEAQ1T6PT98,B000GFLKEY,2.0
A1XAXFLET6GL1D,6303394035,5.0
A1HJP8YD0WPO6Z,B002ZG9864,1.0
A1CDNTB7377YH2,B001DDBCUA,5.0
A3K89LA3W7YS1Q,B0059XTU1S,5.0
A1JHJ48J9EZNMH,B0002IQMAM,4.0
A3TY1B54GNRM1B,B005LAIHKY,3.0
A18CRS4FLVH5YW,B001U0HBPG,1.0
A1R09II733292R,B0002Z0EXQ,4.0
A2XOH1PC423E2S,B00008EYA5,5.0
A2ZHSORK1HHYTT,B005WAP2U6,4.0
A3K8TYU7UOUTR0,1558908846,5.0
